sample,kind,m_rank1,m_rank2,m_rank3,m_rank4,m_rank5,m_rank6,workerId,hitId,assignmentId,trialIdx,batch
45_1a6d42ef69294498937aab039ececb00,main,TEXGen,syncmvd,paint3d,spotex,goatex,mvadapter,AV66R2WW4O79G,H_0001,3JMSRU9HQ0Q3UYZN94LFDAM2N5NVEM,4,batch2
02_16ee83e509e745998f229da44a8387e8,main,spotex,paint3d,syncmvd,goatex,mvadapter,TEXGen,AV66R2WW4O79G,H_0001,3JMSRU9HQ0Q3UYZN94LFDAM2N5NVEM,5,batch2
58_1d7b005b0cf241d9890739a549769c86,main,TEXGen,syncmvd,goatex,mvadapter,paint3d,spotex,AV66R2WW4O79G,H_0001,3JMSRU9HQ0Q3UYZN94LFDAM2N5NVEM,6,batch2
27_0aa910f8ec974330a9a89a5c7cf4e3dd,vigilance,spotex,_corrupt_1,_corrupt_4,_corrupt_3,_corrupt_0,_corrupt_2,AV66R2WW4O79G,H_0001,3JMSRU9HQ0Q3UYZN94LFDAM2N5NVEM,7,batch2
02_16ee83e509e745998f229da44a8387e8,main,spotex,paint3d,TEXGen,mvadapter,syncmvd,goatex,AV66R2WW4O79G,H_0001,3JMSRU9HQ0Q3UYZN94LFDAM2N5NVEM,8,batch2
45_1a6d42ef69294498937aab039ececb00,main,paint3d,TEXGen,mvadapter,syncmvd,goatex,spotex,AV66R2WW4O79G,H_0001,3JMSRU9HQ0Q3UYZN94LFDAM2N5NVEM,9,batch2
58_1d7b005b0cf241d9890739a549769c86,vigilance,spotex,_corrupt_1,_corrupt_2,_corrupt_3,_corrupt_4,_corrupt_0,AV66R2WW4O79G,H_0001,3JMSRU9HQ0Q3UYZN94LFDAM2N5NVEM,10,batch2
02_16ee83e509e745998f229da44a8387e8,main,spotex,paint3d,mvadapter,TEXGen,goatex,syncmvd,AV66R2WW4O79G,H_0001,3JMSRU9HQ0Q3UYZN94LFDAM2N5NVEM,11,batch2
27_0aa910f8ec974330a9a89a5c7cf4e3dd,main,mvadapter,paint3d,spotex,TEXGen,goatex,syncmvd,AV66R2WW4O79G,H_0001,3JMSRU9HQ0Q3UYZN94LFDAM2N5NVEM,12,batch2
58_1d7b005b0cf241d9890739a549769c86,main,goatex,paint3d,TEXGen,spotex,syncmvd,mvadapter,AV66R2WW4O79G,H_0001,3JMSRU9HQ0Q3UYZN94LFDAM2N5NVEM,13,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,main,syncmvd,mvadapter,goatex,spotex,TEXGen,paint3d,AV66R2WW4O79G,H_0001,3JMSRU9HQ0Q3UYZN94LFDAM2N5NVEM,14,batch2
48_d53b232eab0048b48835c2caef28f44e,main,paint3d,spotex,TEXGen,syncmvd,goatex,mvadapter,AV66R2WW4O79G,H_0001,3JMSRU9HQ0Q3UYZN94LFDAM2N5NVEM,15,batch2
01_d85c3093011d4e03a0df7a4049b13816,main,mvadapter,syncmvd,paint3d,goatex,TEXGen,spotex,AV66R2WW4O79G,H_0001,3JMSRU9HQ0Q3UYZN94LFDAM2N5NVEM,16,batch2
06_ce195c7adddb44d2bf963c526756362a,main,goatex,syncmvd,TEXGen,mvadapter,paint3d,spotex,AV66R2WW4O79G,H_0001,3JMSRU9HQ0Q3UYZN94LFDAM2N5NVEM,17,batch2
27_0aa910f8ec974330a9a89a5c7cf4e3dd,main,paint3d,syncmvd,spotex,mvadapter,TEXGen,goatex,AV66R2WW4O79G,H_0001,3JMSRU9HQ0Q3UYZN94LFDAM2N5NVEM,18,batch2
02_16ee83e509e745998f229da44a8387e8,main,spotex,paint3d,syncmvd,goatex,mvadapter,TEXGen,AV66R2WW4O79G,H_0001,3JMSRU9HQ0Q3UYZN94LFDAM2N5NVEM,19,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_0,_corrupt_2,_corrupt_1,_corrupt_3,_corrupt_4,AV66R2WW4O79G,H_0001,3JMSRU9HQ0Q3UYZN94LFDAM2N5NVEM,20,batch2
35_02797d5feaac4ccabfdf8b357fa2a13a,main,spotex,goatex,syncmvd,TEXGen,mvadapter,paint3d,AV66R2WW4O79G,H_0001,3JMSRU9HQ0Q3UYZN94LFDAM2N5NVEM,21,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,main,mvadapter,spotex,goatex,syncmvd,paint3d,TEXGen,AV66R2WW4O79G,H_0001,3JMSRU9HQ0Q3UYZN94LFDAM2N5NVEM,22,batch2
35_02797d5feaac4ccabfdf8b357fa2a13a,main,spotex,mvadapter,TEXGen,syncmvd,goatex,paint3d,AV66R2WW4O79G,H_0001,3JMSRU9HQ0Q3UYZN94LFDAM2N5NVEM,23,batch2
48_d53b232eab0048b48835c2caef28f44e,main,paint3d,syncmvd,goatex,TEXGen,mvadapter,spotex,AV66R2WW4O79G,H_0001,3JMSRU9HQ0Q3UYZN94LFDAM2N5NVEM,24,batch2
01_d85c3093011d4e03a0df7a4049b13816,main,spotex,goatex,mvadapter,TEXGen,syncmvd,paint3d,A1B9BKEEHVCRZJ,H_0001,3NXNZ5RS1STKOC7AJV2DFI5OAQ197Z,0,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_4,_corrupt_2,_corrupt_1,_corrupt_3,_corrupt_0,A1B9BKEEHVCRZJ,H_0001,3NXNZ5RS1STKOC7AJV2DFI5OAQ197Z,1,batch2
06_ce195c7adddb44d2bf963c526756362a,main,spotex,mvadapter,syncmvd,goatex,TEXGen,paint3d,A1B9BKEEHVCRZJ,H_0001,3NXNZ5RS1STKOC7AJV2DFI5OAQ197Z,2,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_2,_corrupt_0,_corrupt_4,_corrupt_3,_corrupt_1,A1B9BKEEHVCRZJ,H_0001,3NXNZ5RS1STKOC7AJV2DFI5OAQ197Z,3,batch2
45_1a6d42ef69294498937aab039ececb00,main,spotex,mvadapter,paint3d,syncmvd,TEXGen,goatex,A1B9BKEEHVCRZJ,H_0001,3NXNZ5RS1STKOC7AJV2DFI5OAQ197Z,4,batch2
02_16ee83e509e745998f229da44a8387e8,main,TEXGen,spotex,syncmvd,goatex,mvadapter,paint3d,A1B9BKEEHVCRZJ,H_0001,3NXNZ5RS1STKOC7AJV2DFI5OAQ197Z,5,batch2
58_1d7b005b0cf241d9890739a549769c86,main,goatex,syncmvd,paint3d,mvadapter,spotex,TEXGen,A1B9BKEEHVCRZJ,H_0001,3NXNZ5RS1STKOC7AJV2DFI5OAQ197Z,6,batch2
27_0aa910f8ec974330a9a89a5c7cf4e3dd,vigilance,spotex,_corrupt_4,_corrupt_2,_corrupt_3,_corrupt_1,_corrupt_0,A1B9BKEEHVCRZJ,H_0001,3NXNZ5RS1STKOC7AJV2DFI5OAQ197Z,7,batch2
02_16ee83e509e745998f229da44a8387e8,main,syncmvd,spotex,goatex,paint3d,mvadapter,TEXGen,A1B9BKEEHVCRZJ,H_0001,3NXNZ5RS1STKOC7AJV2DFI5OAQ197Z,8,batch2
45_1a6d42ef69294498937aab039ececb00,main,spotex,mvadapter,paint3d,goatex,syncmvd,TEXGen,A1B9BKEEHVCRZJ,H_0001,3NXNZ5RS1STKOC7AJV2DFI5OAQ197Z,9,batch2
58_1d7b005b0cf241d9890739a549769c86,vigilance,spotex,_corrupt_1,_corrupt_3,_corrupt_0,_corrupt_4,_corrupt_2,A1B9BKEEHVCRZJ,H_0001,3NXNZ5RS1STKOC7AJV2DFI5OAQ197Z,10,batch2
02_16ee83e509e745998f229da44a8387e8,main,TEXGen,syncmvd,spotex,mvadapter,goatex,paint3d,A1B9BKEEHVCRZJ,H_0001,3NXNZ5RS1STKOC7AJV2DFI5OAQ197Z,11,batch2
27_0aa910f8ec974330a9a89a5c7cf4e3dd,main,spotex,TEXGen,syncmvd,mvadapter,goatex,paint3d,A1B9BKEEHVCRZJ,H_0001,3NXNZ5RS1STKOC7AJV2DFI5OAQ197Z,12,batch2
58_1d7b005b0cf241d9890739a549769c86,main,goatex,mvadapter,spotex,TEXGen,syncmvd,paint3d,A1B9BKEEHVCRZJ,H_0001,3NXNZ5RS1STKOC7AJV2DFI5OAQ197Z,13,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,main,spotex,mvadapter,goatex,paint3d,TEXGen,syncmvd,A1B9BKEEHVCRZJ,H_0001,3NXNZ5RS1STKOC7AJV2DFI5OAQ197Z,14,batch2
48_d53b232eab0048b48835c2caef28f44e,main,goatex,paint3d,syncmvd,TEXGen,mvadapter,spotex,A1B9BKEEHVCRZJ,H_0001,3NXNZ5RS1STKOC7AJV2DFI5OAQ197Z,15,batch2
01_d85c3093011d4e03a0df7a4049b13816,main,spotex,paint3d,syncmvd,mvadapter,goatex,TEXGen,A1B9BKEEHVCRZJ,H_0001,3NXNZ5RS1STKOC7AJV2DFI5OAQ197Z,16,batch2
06_ce195c7adddb44d2bf963c526756362a,main,spotex,mvadapter,syncmvd,goatex,TEXGen,paint3d,A1B9BKEEHVCRZJ,H_0001,3NXNZ5RS1STKOC7AJV2DFI5OAQ197Z,17,batch2
27_0aa910f8ec974330a9a89a5c7cf4e3dd,main,spotex,mvadapter,TEXGen,goatex,syncmvd,paint3d,A1B9BKEEHVCRZJ,H_0001,3NXNZ5RS1STKOC7AJV2DFI5OAQ197Z,18,batch2
02_16ee83e509e745998f229da44a8387e8,main,paint3d,syncmvd,goatex,TEXGen,spotex,mvadapter,A1B9BKEEHVCRZJ,H_0001,3NXNZ5RS1STKOC7AJV2DFI5OAQ197Z,19,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_0,_corrupt_2,_corrupt_4,_corrupt_1,_corrupt_3,A1B9BKEEHVCRZJ,H_0001,3NXNZ5RS1STKOC7AJV2DFI5OAQ197Z,20,batch2
35_02797d5feaac4ccabfdf8b357fa2a13a,main,spotex,mvadapter,paint3d,goatex,syncmvd,TEXGen,A1B9BKEEHVCRZJ,H_0001,3NXNZ5RS1STKOC7AJV2DFI5OAQ197Z,21,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,main,paint3d,spotex,syncmvd,mvadapter,TEXGen,goatex,A1B9BKEEHVCRZJ,H_0001,3NXNZ5RS1STKOC7AJV2DFI5OAQ197Z,22,batch2
35_02797d5feaac4ccabfdf8b357fa2a13a,main,goatex,mvadapter,spotex,TEXGen,syncmvd,paint3d,A1B9BKEEHVCRZJ,H_0001,3NXNZ5RS1STKOC7AJV2DFI5OAQ197Z,23,batch2
48_d53b232eab0048b48835c2caef28f44e,main,goatex,TEXGen,syncmvd,paint3d,mvadapter,spotex,A1B9BKEEHVCRZJ,H_0001,3NXNZ5RS1STKOC7AJV2DFI5OAQ197Z,24,batch2
01_d85c3093011d4e03a0df7a4049b13816,main,spotex,goatex,mvadapter,syncmvd,paint3d,TEXGen,A8D1KSLCDJ7GC,H_0001,32M8BPYGABIWS6BEGSCKYOHKSJ7GIS,0,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_4,_corrupt_3,_corrupt_2,_corrupt_1,_corrupt_0,A8D1KSLCDJ7GC,H_0001,32M8BPYGABIWS6BEGSCKYOHKSJ7GIS,1,batch2
06_ce195c7adddb44d2bf963c526756362a,main,spotex,mvadapter,goatex,TEXGen,syncmvd,paint3d,A8D1KSLCDJ7GC,H_0001,32M8BPYGABIWS6BEGSCKYOHKSJ7GIS,2,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_3,_corrupt_2,_corrupt_0,_corrupt_4,_corrupt_1,A8D1KSLCDJ7GC,H_0001,32M8BPYGABIWS6BEGSCKYOHKSJ7GIS,3,batch2
45_1a6d42ef69294498937aab039ececb00,main,spotex,paint3d,goatex,syncmvd,TEXGen,mvadapter,A8D1KSLCDJ7GC,H_0001,32M8BPYGABIWS6BEGSCKYOHKSJ7GIS,4,batch2
02_16ee83e509e745998f229da44a8387e8,main,goatex,spotex,syncmvd,paint3d,mvadapter,TEXGen,A8D1KSLCDJ7GC,H_0001,32M8BPYGABIWS6BEGSCKYOHKSJ7GIS,5,batch2
58_1d7b005b0cf241d9890739a549769c86,main,goatex,syncmvd,paint3d,spotex,TEXGen,mvadapter,A8D1KSLCDJ7GC,H_0001,32M8BPYGABIWS6BEGSCKYOHKSJ7GIS,6,batch2
27_0aa910f8ec974330a9a89a5c7cf4e3dd,vigilance,spotex,_corrupt_4,_corrupt_2,_corrupt_3,_corrupt_1,_corrupt_0,A8D1KSLCDJ7GC,H_0001,32M8BPYGABIWS6BEGSCKYOHKSJ7GIS,7,batch2
02_16ee83e509e745998f229da44a8387e8,main,syncmvd,spotex,goatex,TEXGen,mvadapter,paint3d,A8D1KSLCDJ7GC,H_0001,32M8BPYGABIWS6BEGSCKYOHKSJ7GIS,8,batch2
45_1a6d42ef69294498937aab039ececb00,main,spotex,paint3d,syncmvd,mvadapter,goatex,TEXGen,A8D1KSLCDJ7GC,H_0001,32M8BPYGABIWS6BEGSCKYOHKSJ7GIS,9,batch2
58_1d7b005b0cf241d9890739a549769c86,vigilance,spotex,_corrupt_1,_corrupt_3,_corrupt_0,_corrupt_4,_corrupt_2,A8D1KSLCDJ7GC,H_0001,32M8BPYGABIWS6BEGSCKYOHKSJ7GIS,10,batch2
02_16ee83e509e745998f229da44a8387e8,main,TEXGen,goatex,spotex,mvadapter,paint3d,syncmvd,A8D1KSLCDJ7GC,H_0001,32M8BPYGABIWS6BEGSCKYOHKSJ7GIS,11,batch2
27_0aa910f8ec974330a9a89a5c7cf4e3dd,main,spotex,TEXGen,goatex,paint3d,syncmvd,mvadapter,A8D1KSLCDJ7GC,H_0001,32M8BPYGABIWS6BEGSCKYOHKSJ7GIS,12,batch2
58_1d7b005b0cf241d9890739a549769c86,main,goatex,mvadapter,spotex,TEXGen,paint3d,syncmvd,A8D1KSLCDJ7GC,H_0001,32M8BPYGABIWS6BEGSCKYOHKSJ7GIS,13,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,main,syncmvd,paint3d,goatex,spotex,mvadapter,TEXGen,A8D1KSLCDJ7GC,H_0001,32M8BPYGABIWS6BEGSCKYOHKSJ7GIS,14,batch2
48_d53b232eab0048b48835c2caef28f44e,main,goatex,TEXGen,spotex,paint3d,syncmvd,mvadapter,A8D1KSLCDJ7GC,H_0001,32M8BPYGABIWS6BEGSCKYOHKSJ7GIS,15,batch2
01_d85c3093011d4e03a0df7a4049b13816,main,spotex,paint3d,mvadapter,TEXGen,goatex,syncmvd,A8D1KSLCDJ7GC,H_0001,32M8BPYGABIWS6BEGSCKYOHKSJ7GIS,16,batch2
06_ce195c7adddb44d2bf963c526756362a,main,spotex,TEXGen,goatex,syncmvd,mvadapter,paint3d,A8D1KSLCDJ7GC,H_0001,32M8BPYGABIWS6BEGSCKYOHKSJ7GIS,17,batch2
27_0aa910f8ec974330a9a89a5c7cf4e3dd,main,spotex,mvadapter,goatex,syncmvd,TEXGen,paint3d,A8D1KSLCDJ7GC,H_0001,32M8BPYGABIWS6BEGSCKYOHKSJ7GIS,18,batch2
02_16ee83e509e745998f229da44a8387e8,main,syncmvd,spotex,paint3d,goatex,mvadapter,TEXGen,A8D1KSLCDJ7GC,H_0001,32M8BPYGABIWS6BEGSCKYOHKSJ7GIS,19,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_0,_corrupt_2,_corrupt_4,_corrupt_1,_corrupt_3,A8D1KSLCDJ7GC,H_0001,32M8BPYGABIWS6BEGSCKYOHKSJ7GIS,20,batch2
35_02797d5feaac4ccabfdf8b357fa2a13a,main,goatex,spotex,TEXGen,paint3d,syncmvd,mvadapter,A8D1KSLCDJ7GC,H_0001,32M8BPYGABIWS6BEGSCKYOHKSJ7GIS,21,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,main,spotex,syncmvd,TEXGen,mvadapter,paint3d,goatex,A8D1KSLCDJ7GC,H_0001,32M8BPYGABIWS6BEGSCKYOHKSJ7GIS,22,batch2
35_02797d5feaac4ccabfdf8b357fa2a13a,main,spotex,mvadapter,TEXGen,syncmvd,paint3d,goatex,A8D1KSLCDJ7GC,H_0001,32M8BPYGABIWS6BEGSCKYOHKSJ7GIS,23,batch2
48_d53b232eab0048b48835c2caef28f44e,main,goatex,syncmvd,paint3d,TEXGen,mvadapter,spotex,A8D1KSLCDJ7GC,H_0001,32M8BPYGABIWS6BEGSCKYOHKSJ7GIS,24,batch2
01_d85c3093011d4e03a0df7a4049b13816,main,spotex,syncmvd,mvadapter,goatex,TEXGen,paint3d,A32BS1YPT1S5FC,H_0001,3IAEQB9FMWGBHHLS3JFRTUNVU2PDWM,0,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_4,_corrupt_3,_corrupt_2,_corrupt_1,_corrupt_0,A32BS1YPT1S5FC,H_0001,3IAEQB9FMWGBHHLS3JFRTUNVU2PDWM,1,batch2
06_ce195c7adddb44d2bf963c526756362a,main,mvadapter,TEXGen,syncmvd,spotex,goatex,paint3d,A32BS1YPT1S5FC,H_0001,3IAEQB9FMWGBHHLS3JFRTUNVU2PDWM,2,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_3,_corrupt_2,_corrupt_0,_corrupt_4,_corrupt_1,A32BS1YPT1S5FC,H_0001,3IAEQB9FMWGBHHLS3JFRTUNVU2PDWM,3,batch2
45_1a6d42ef69294498937aab039ececb00,main,spotex,mvadapter,goatex,syncmvd,paint3d,TEXGen,A32BS1YPT1S5FC,H_0001,3IAEQB9FMWGBHHLS3JFRTUNVU2PDWM,4,batch2
02_16ee83e509e745998f229da44a8387e8,main,TEXGen,goatex,spotex,paint3d,mvadapter,syncmvd,A32BS1YPT1S5FC,H_0001,3IAEQB9FMWGBHHLS3JFRTUNVU2PDWM,5,batch2
58_1d7b005b0cf241d9890739a549769c86,main,goatex,syncmvd,paint3d,mvadapter,TEXGen,spotex,A32BS1YPT1S5FC,H_0001,3IAEQB9FMWGBHHLS3JFRTUNVU2PDWM,6,batch2
27_0aa910f8ec974330a9a89a5c7cf4e3dd,vigilance,spotex,_corrupt_1,_corrupt_4,_corrupt_2,_corrupt_3,_corrupt_0,A32BS1YPT1S5FC,H_0001,3IAEQB9FMWGBHHLS3JFRTUNVU2PDWM,7,batch2
02_16ee83e509e745998f229da44a8387e8,main,syncmvd,goatex,spotex,TEXGen,mvadapter,paint3d,A32BS1YPT1S5FC,H_0001,3IAEQB9FMWGBHHLS3JFRTUNVU2PDWM,8,batch2
45_1a6d42ef69294498937aab039ececb00,main,spotex,TEXGen,goatex,mvadapter,paint3d,syncmvd,A32BS1YPT1S5FC,H_0001,3IAEQB9FMWGBHHLS3JFRTUNVU2PDWM,9,batch2
58_1d7b005b0cf241d9890739a549769c86,vigilance,spotex,_corrupt_1,_corrupt_2,_corrupt_3,_corrupt_0,_corrupt_4,A32BS1YPT1S5FC,H_0001,3IAEQB9FMWGBHHLS3JFRTUNVU2PDWM,10,batch2
02_16ee83e509e745998f229da44a8387e8,main,TEXGen,syncmvd,spotex,mvadapter,goatex,paint3d,A32BS1YPT1S5FC,H_0001,3IAEQB9FMWGBHHLS3JFRTUNVU2PDWM,11,batch2
27_0aa910f8ec974330a9a89a5c7cf4e3dd,main,spotex,paint3d,mvadapter,syncmvd,goatex,TEXGen,A32BS1YPT1S5FC,H_0001,3IAEQB9FMWGBHHLS3JFRTUNVU2PDWM,12,batch2
58_1d7b005b0cf241d9890739a549769c86,main,mvadapter,TEXGen,spotex,goatex,syncmvd,paint3d,A32BS1YPT1S5FC,H_0001,3IAEQB9FMWGBHHLS3JFRTUNVU2PDWM,13,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,main,paint3d,spotex,syncmvd,goatex,TEXGen,mvadapter,A32BS1YPT1S5FC,H_0001,3IAEQB9FMWGBHHLS3JFRTUNVU2PDWM,14,batch2
48_d53b232eab0048b48835c2caef28f44e,main,TEXGen,syncmvd,spotex,paint3d,goatex,mvadapter,A32BS1YPT1S5FC,H_0001,3IAEQB9FMWGBHHLS3JFRTUNVU2PDWM,15,batch2
01_d85c3093011d4e03a0df7a4049b13816,main,spotex,goatex,paint3d,syncmvd,mvadapter,TEXGen,A32BS1YPT1S5FC,H_0001,3IAEQB9FMWGBHHLS3JFRTUNVU2PDWM,16,batch2
06_ce195c7adddb44d2bf963c526756362a,main,spotex,TEXGen,mvadapter,goatex,syncmvd,paint3d,A32BS1YPT1S5FC,H_0001,3IAEQB9FMWGBHHLS3JFRTUNVU2PDWM,17,batch2
27_0aa910f8ec974330a9a89a5c7cf4e3dd,main,spotex,mvadapter,goatex,TEXGen,syncmvd,paint3d,A32BS1YPT1S5FC,H_0001,3IAEQB9FMWGBHHLS3JFRTUNVU2PDWM,18,batch2
02_16ee83e509e745998f229da44a8387e8,main,TEXGen,syncmvd,goatex,mvadapter,spotex,paint3d,A32BS1YPT1S5FC,H_0001,3IAEQB9FMWGBHHLS3JFRTUNVU2PDWM,19,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_2,_corrupt_1,_corrupt_4,_corrupt_0,_corrupt_3,A32BS1YPT1S5FC,H_0001,3IAEQB9FMWGBHHLS3JFRTUNVU2PDWM,20,batch2
35_02797d5feaac4ccabfdf8b357fa2a13a,main,spotex,paint3d,mvadapter,syncmvd,TEXGen,goatex,A32BS1YPT1S5FC,H_0001,3IAEQB9FMWGBHHLS3JFRTUNVU2PDWM,21,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,main,mvadapter,goatex,syncmvd,TEXGen,paint3d,spotex,A32BS1YPT1S5FC,H_0001,3IAEQB9FMWGBHHLS3JFRTUNVU2PDWM,22,batch2
35_02797d5feaac4ccabfdf8b357fa2a13a,main,syncmvd,goatex,paint3d,TEXGen,spotex,mvadapter,A32BS1YPT1S5FC,H_0001,3IAEQB9FMWGBHHLS3JFRTUNVU2PDWM,23,batch2
48_d53b232eab0048b48835c2caef28f44e,main,goatex,spotex,paint3d,TEXGen,syncmvd,mvadapter,A32BS1YPT1S5FC,H_0001,3IAEQB9FMWGBHHLS3JFRTUNVU2PDWM,24,batch2
01_d85c3093011d4e03a0df7a4049b13816,main,spotex,paint3d,syncmvd,TEXGen,goatex,mvadapter,A11KMT9ZZAN18S,H_0001,3EF8EXOTTJRVJ25HGRCH32SE39DJ17,0,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_4,_corrupt_0,_corrupt_3,_corrupt_2,_corrupt_1,A11KMT9ZZAN18S,H_0001,3EF8EXOTTJRVJ25HGRCH32SE39DJ17,1,batch2
06_ce195c7adddb44d2bf963c526756362a,main,mvadapter,syncmvd,spotex,goatex,TEXGen,paint3d,A11KMT9ZZAN18S,H_0001,3EF8EXOTTJRVJ25HGRCH32SE39DJ17,2,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_3,_corrupt_2,_corrupt_0,_corrupt_4,_corrupt_1,A11KMT9ZZAN18S,H_0001,3EF8EXOTTJRVJ25HGRCH32SE39DJ17,3,batch2
45_1a6d42ef69294498937aab039ececb00,main,spotex,mvadapter,paint3d,goatex,TEXGen,syncmvd,A11KMT9ZZAN18S,H_0001,3EF8EXOTTJRVJ25HGRCH32SE39DJ17,4,batch2
02_16ee83e509e745998f229da44a8387e8,main,TEXGen,mvadapter,spotex,syncmvd,goatex,paint3d,A11KMT9ZZAN18S,H_0001,3EF8EXOTTJRVJ25HGRCH32SE39DJ17,5,batch2
58_1d7b005b0cf241d9890739a549769c86,main,goatex,paint3d,mvadapter,syncmvd,TEXGen,spotex,A11KMT9ZZAN18S,H_0001,3EF8EXOTTJRVJ25HGRCH32SE39DJ17,6,batch2
27_0aa910f8ec974330a9a89a5c7cf4e3dd,vigilance,spotex,_corrupt_1,_corrupt_4,_corrupt_2,_corrupt_3,_corrupt_0,A11KMT9ZZAN18S,H_0001,3EF8EXOTTJRVJ25HGRCH32SE39DJ17,7,batch2
02_16ee83e509e745998f229da44a8387e8,main,syncmvd,spotex,TEXGen,goatex,mvadapter,paint3d,A11KMT9ZZAN18S,H_0001,3EF8EXOTTJRVJ25HGRCH32SE39DJ17,8,batch2
45_1a6d42ef69294498937aab039ececb00,main,spotex,paint3d,TEXGen,goatex,syncmvd,mvadapter,A11KMT9ZZAN18S,H_0001,3EF8EXOTTJRVJ25HGRCH32SE39DJ17,9,batch2
58_1d7b005b0cf241d9890739a549769c86,vigilance,spotex,_corrupt_1,_corrupt_2,_corrupt_3,_corrupt_0,_corrupt_4,A11KMT9ZZAN18S,H_0001,3EF8EXOTTJRVJ25HGRCH32SE39DJ17,10,batch2
02_16ee83e509e745998f229da44a8387e8,main,TEXGen,syncmvd,spotex,mvadapter,goatex,paint3d,A11KMT9ZZAN18S,H_0001,3EF8EXOTTJRVJ25HGRCH32SE39DJ17,11,batch2
27_0aa910f8ec974330a9a89a5c7cf4e3dd,main,spotex,TEXGen,mvadapter,syncmvd,goatex,paint3d,A11KMT9ZZAN18S,H_0001,3EF8EXOTTJRVJ25HGRCH32SE39DJ17,12,batch2
58_1d7b005b0cf241d9890739a549769c86,main,goatex,paint3d,mvadapter,TEXGen,syncmvd,spotex,A11KMT9ZZAN18S,H_0001,3EF8EXOTTJRVJ25HGRCH32SE39DJ17,13,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,main,paint3d,syncmvd,spotex,goatex,TEXGen,mvadapter,A11KMT9ZZAN18S,H_0001,3EF8EXOTTJRVJ25HGRCH32SE39DJ17,14,batch2
48_d53b232eab0048b48835c2caef28f44e,main,goatex,syncmvd,TEXGen,paint3d,mvadapter,spotex,A11KMT9ZZAN18S,H_0001,3EF8EXOTTJRVJ25HGRCH32SE39DJ17,15,batch2
01_d85c3093011d4e03a0df7a4049b13816,main,spotex,goatex,mvadapter,TEXGen,paint3d,syncmvd,A11KMT9ZZAN18S,H_0001,3EF8EXOTTJRVJ25HGRCH32SE39DJ17,16,batch2
06_ce195c7adddb44d2bf963c526756362a,main,spotex,TEXGen,mvadapter,goatex,syncmvd,paint3d,A11KMT9ZZAN18S,H_0001,3EF8EXOTTJRVJ25HGRCH32SE39DJ17,17,batch2
27_0aa910f8ec974330a9a89a5c7cf4e3dd,main,spotex,mvadapter,goatex,TEXGen,paint3d,syncmvd,A11KMT9ZZAN18S,H_0001,3EF8EXOTTJRVJ25HGRCH32SE39DJ17,18,batch2
02_16ee83e509e745998f229da44a8387e8,main,TEXGen,spotex,goatex,mvadapter,syncmvd,paint3d,A11KMT9ZZAN18S,H_0001,3EF8EXOTTJRVJ25HGRCH32SE39DJ17,19,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_0,_corrupt_2,_corrupt_4,_corrupt_1,_corrupt_3,A11KMT9ZZAN18S,H_0001,3EF8EXOTTJRVJ25HGRCH32SE39DJ17,20,batch2
35_02797d5feaac4ccabfdf8b357fa2a13a,main,mvadapter,spotex,paint3d,goatex,TEXGen,syncmvd,A11KMT9ZZAN18S,H_0001,3EF8EXOTTJRVJ25HGRCH32SE39DJ17,21,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,main,mvadapter,paint3d,spotex,goatex,syncmvd,TEXGen,A11KMT9ZZAN18S,H_0001,3EF8EXOTTJRVJ25HGRCH32SE39DJ17,22,batch2
35_02797d5feaac4ccabfdf8b357fa2a13a,main,TEXGen,spotex,mvadapter,syncmvd,goatex,paint3d,A11KMT9ZZAN18S,H_0001,3EF8EXOTTJRVJ25HGRCH32SE39DJ17,23,batch2
